episode,reward
2.710000000000000000e+02,2.361862411479157231e+01
2.720000000000000000e+02,7.199748262545410782e+00
2.730000000000000000e+02,2.285228086373588496e+01
2.740000000000000000e+02,2.560006413080915166e+01
2.750000000000000000e+02,2.513291178977948803e+01
2.760000000000000000e+02,2.368688783570300416e+01
2.770000000000000000e+02,7.886887140088633785e+00
2.780000000000000000e+02,2.344930298975491567e+01
2.790000000000000000e+02,9.463772275456550531e+00
2.800000000000000000e+02,2.057731555040841798e+01
2.810000000000000000e+02,2.326395423248641592e+01
2.820000000000000000e+02,2.586405679038509575e+01
2.830000000000000000e+02,2.304761085662728348e+01
2.840000000000000000e+02,2.060052435343877875e+01
2.850000000000000000e+02,2.248469950560217612e+01
2.860000000000000000e+02,2.729974018377495426e+01
2.870000000000000000e+02,2.643272615391203928e+01
2.880000000000000000e+02,2.441958678015609152e+01
2.890000000000000000e+02,2.312913297915744337e+01
2.900000000000000000e+02,2.381879433397986645e+01
2.910000000000000000e+02,2.541894885565473672e+01
2.920000000000000000e+02,2.386840476064957528e+01
2.930000000000000000e+02,2.481958791460573366e+01
2.940000000000000000e+02,1.285309226171500185e+01
2.950000000000000000e+02,2.256932778531794881e+01
2.960000000000000000e+02,2.501461919166320769e+01
2.970000000000000000e+02,5.013112965098323492e+00
2.980000000000000000e+02,2.631823547335244839e+01
2.990000000000000000e+02,1.076225467273420300e+01
3.000000000000000000e+02,2.248562843550784862e+01
3.010000000000000000e+02,1.006871084172993669e+01
3.020000000000000000e+02,2.415202736653510840e+01
3.030000000000000000e+02,9.916274314277123025e+00
3.040000000000000000e+02,2.421867625699561444e+01
3.050000000000000000e+02,1.079733792897656208e+01
3.060000000000000000e+02,2.388688783411506833e+01
3.070000000000000000e+02,2.248684773854835228e+01
3.080000000000000000e+02,2.411902380856254524e+01
3.090000000000000000e+02,2.341913656641253993e+01
3.100000000000000000e+02,1.121252342798182511e+01
3.110000000000000000e+02,2.231975892997324351e+01
3.120000000000000000e+02,2.663244898660120796e+01
3.130000000000000000e+02,2.498391646358141926e+01
3.140000000000000000e+02,2.338599749009156881e+01
3.150000000000000000e+02,2.511044665103947793e+01
3.160000000000000000e+02,2.371870642282459585e+01
3.170000000000000000e+02,2.473460790817718191e+01
3.180000000000000000e+02,2.366507238117404199e+01
3.190000000000000000e+02,2.448658334589289254e+01
3.200000000000000000e+02,2.316781005271007743e+01
3.210000000000000000e+02,2.255355441059235844e+01
3.220000000000000000e+02,2.579536686325857175e+01
3.230000000000000000e+02,2.308598892356134868e+01
3.240000000000000000e+02,2.298537177943986975e+01
3.250000000000000000e+02,6.419909801210632594e+00
3.260000000000000000e+02,2.098642559664062190e+01
3.270000000000000000e+02,2.414582352913696894e+01
3.280000000000000000e+02,2.218688097129831149e+01
3.290000000000000000e+02,1.652021861736411168e+01
3.300000000000000000e+02,1.061282888044518202e+01
3.310000000000000000e+02,1.295355440873188968e+01
3.320000000000000000e+02,1.756427859884214726e+01
3.330000000000000000e+02,2.338506443356502373e+01
3.340000000000000000e+02,1.421932668618882545e+01
3.350000000000000000e+02,9.046445497871156149e+00
3.360000000000000000e+02,2.372021379769143934e+01
3.370000000000000000e+02,2.425157534545165561e+01
3.380000000000000000e+02,2.532829801518828106e+01
3.390000000000000000e+02,2.535135703851069522e+01
3.400000000000000000e+02,2.551604947518811883e+01
3.410000000000000000e+02,2.341928746031316422e+01
3.420000000000000000e+02,2.396577731742157269e+01
3.430000000000000000e+02,2.395075786201858747e+01
3.440000000000000000e+02,2.288537004890911675e+01
3.450000000000000000e+02,2.243469916595745417e+01
3.460000000000000000e+02,2.188457563171423104e+01
3.470000000000000000e+02,1.728289414488194353e+01
3.480000000000000000e+02,2.428533502647687214e+01
3.490000000000000000e+02,2.431780137937472475e+01
3.500000000000000000e+02,2.409871765125460996e+01
3.510000000000000000e+02,2.431961065258142440e+01
3.520000000000000000e+02,2.275355450236967059e+01
3.530000000000000000e+02,2.228688783570300558e+01
3.540000000000000000e+02,2.651700741486835966e+01
3.550000000000000000e+02,2.576577878489097984e+01
3.560000000000000000e+02,2.485177366859145920e+01
3.570000000000000000e+02,2.165309226330720804e+01
3.580000000000000000e+02,2.361959888645740335e+01
3.590000000000000000e+02,2.348688783570252170e+01
3.600000000000000000e+02,1.586439974855224655e+01
3.610000000000000000e+02,2.803113228439110571e+01
3.620000000000000000e+02,2.348564705865410573e+01
3.630000000000000000e+02,2.248510223924237650e+01
3.640000000000000000e+02,2.423269886686675534e+01
