episode,reward
1.540000000000000000e+02,1.908688783431429314e+01
1.550000000000000000e+02,2.093355450236967030e+01
1.560000000000000000e+02,2.092022116903633844e+01
1.570000000000000000e+02,2.052022116903633986e+01
1.580000000000000000e+02,2.092022116903633844e+01
1.590000000000000000e+02,1.894682548644573927e+01
1.600000000000000000e+02,2.144688783570264334e+01
1.610000000000000000e+02,2.092022116903634199e+01
1.620000000000000000e+02,2.062022116903634128e+01
1.630000000000000000e+02,1.968022108877336152e+01
1.640000000000000000e+02,2.083355449184304575e+01
1.650000000000000000e+02,2.048688783570300487e+01
1.660000000000000000e+02,2.044688783570300572e+01
1.670000000000000000e+02,2.113355450236967314e+01
1.680000000000000000e+02,2.102022116903633631e+01
1.690000000000000000e+02,2.054688783554421505e+01
1.700000000000000000e+02,2.072022116903633560e+01
1.710000000000000000e+02,2.107688783570300117e+01
1.720000000000000000e+02,2.082022116903633702e+01
1.730000000000000000e+02,2.093355450236691695e+01
1.740000000000000000e+02,2.072022116903633915e+01
1.750000000000000000e+02,2.022022116903633560e+01
1.760000000000000000e+02,2.072022116903633560e+01
1.770000000000000000e+02,2.122022116903633560e+01
1.780000000000000000e+02,2.092022116903633489e+01
1.790000000000000000e+02,2.126022116903633830e+01
1.800000000000000000e+02,2.093012779104590848e+01
1.810000000000000000e+02,2.152022116903633986e+01
1.820000000000000000e+02,2.103352405359286337e+01
1.830000000000000000e+02,2.083355450236967243e+01
1.840000000000000000e+02,2.063355450236967314e+01
1.850000000000000000e+02,2.121355449184304831e+01
1.860000000000000000e+02,2.102022116903633631e+01
1.870000000000000000e+02,2.122022116903633560e+01
1.880000000000000000e+02,2.102022116903633631e+01
1.890000000000000000e+02,1.856019037432502472e+01
1.900000000000000000e+02,2.102022116903633986e+01
1.910000000000000000e+02,2.122022116903634270e+01
1.920000000000000000e+02,2.076688783570300600e+01
1.930000000000000000e+02,1.958688723680088373e+01
1.940000000000000000e+02,2.122022116903633915e+01
1.950000000000000000e+02,2.112022116903633417e+01
1.960000000000000000e+02,2.111022116903633261e+01
1.970000000000000000e+02,2.080355450236967130e+01
1.980000000000000000e+02,1.925355442228953962e+01
1.990000000000000000e+02,2.112022116903633417e+01
2.000000000000000000e+02,2.071355450236966789e+01
2.010000000000000000e+02,2.143355449321284567e+01
2.020000000000000000e+02,1.961355450236967357e+01
2.030000000000000000e+02,2.082022116903634057e+01
2.040000000000000000e+02,2.122022116903634270e+01
2.050000000000000000e+02,2.122022116903633915e+01
2.060000000000000000e+02,2.112022116903633417e+01
2.070000000000000000e+02,2.112022116903633417e+01
2.080000000000000000e+02,2.132022116903633702e+01
2.090000000000000000e+02,1.935355450236925634e+01
2.100000000000000000e+02,2.052022116903633986e+01
2.110000000000000000e+02,2.123355450236967457e+01
2.120000000000000000e+02,2.102022116903633631e+01
2.130000000000000000e+02,2.122022116903633560e+01
2.140000000000000000e+02,2.002022116903633631e+01
2.150000000000000000e+02,2.141688775580057680e+01
2.160000000000000000e+02,2.112022116903633417e+01
2.170000000000000000e+02,2.101679846742803903e+01
2.180000000000000000e+02,2.072022116903633915e+01
2.190000000000000000e+02,2.040022115850971929e+01
2.200000000000000000e+02,2.062022116903633773e+01
2.210000000000000000e+02,2.097688783570300330e+01
2.220000000000000000e+02,1.961021715932087162e+01
2.230000000000000000e+02,2.144688783554421008e+01
2.240000000000000000e+02,2.092022116903633489e+01
2.250000000000000000e+02,2.060022116903633105e+01
2.260000000000000000e+02,2.093355450236967386e+01
2.270000000000000000e+02,2.055688783570300160e+01
2.280000000000000000e+02,2.102022116903633631e+01
2.290000000000000000e+02,2.125688783570300444e+01
2.300000000000000000e+02,2.142022116903633489e+01
2.310000000000000000e+02,2.081021681415868230e+01
2.320000000000000000e+02,2.004355450236966973e+01
2.330000000000000000e+02,2.112022116903633773e+01
2.340000000000000000e+02,2.095846533913235987e+01
2.350000000000000000e+02,2.112022116903633417e+01
2.360000000000000000e+02,2.104688783570295740e+01
2.370000000000000000e+02,2.088355450236967314e+01
2.380000000000000000e+02,2.131022116903591979e+01
2.390000000000000000e+02,2.095355450236967343e+01
2.400000000000000000e+02,2.105355449184268579e+01
2.410000000000000000e+02,2.111021681415867945e+01
2.420000000000000000e+02,2.113355450236967314e+01
2.430000000000000000e+02,2.133355450236966888e+01
2.440000000000000000e+02,1.944019072007665372e+01
2.450000000000000000e+02,2.011022115850612479e+01
2.460000000000000000e+02,2.103355450236966817e+01
2.470000000000000000e+02,2.085022116903633815e+01
2.480000000000000000e+02,2.079355450236961644e+01
2.490000000000000000e+02,1.938022116887749036e+01
2.500000000000000000e+02,2.085688775580057452e+01
2.510000000000000000e+02,2.093355390344981259e+01
2.520000000000000000e+02,2.054998994863470330e+01
2.530000000000000000e+02,2.096355450236967144e+01
2.540000000000000000e+02,2.038022115987951821e+01
2.550000000000000000e+02,2.121022116764801879e+01
2.560000000000000000e+02,2.146022116903633759e+01
2.570000000000000000e+02,2.127013180076095722e+01
2.580000000000000000e+02,2.075665661530095463e+01
2.590000000000000000e+02,1.990355450098095957e+01
2.600000000000000000e+02,2.064513200579902374e+01
2.610000000000000000e+02,1.965355442226270455e+01
2.620000000000000000e+02,2.042688375644701182e+01
2.630000000000000000e+02,2.002688382596340233e+01
2.640000000000000000e+02,1.992998612180318219e+01
2.650000000000000000e+02,2.055355449184305172e+01
2.660000000000000000e+02,2.107685704099528223e+01
2.670000000000000000e+02,2.088355449320967949e+01
2.680000000000000000e+02,2.098355450236966746e+01
2.690000000000000000e+02,2.114332328194987198e+01
2.700000000000000000e+02,2.039837614516739706e+01
2.710000000000000000e+02,2.060354902051694737e+01
2.720000000000000000e+02,1.962688382580460811e+01
2.730000000000000000e+02,2.021319902130389679e+01
2.740000000000000000e+02,2.107355390480669755e+01
2.750000000000000000e+02,2.118688783570300416e+01
2.760000000000000000e+02,2.132355448268623022e+01
2.770000000000000000e+02,2.103355397434129515e+01
2.780000000000000000e+02,2.135688341129074530e+01
2.790000000000000000e+02,2.086355442246979308e+01
2.800000000000000000e+02,2.029688783570300714e+01
2.810000000000000000e+02,2.114688783570300501e+01
2.820000000000000000e+02,2.051355450236966860e+01
2.830000000000000000e+02,2.083355450236966888e+01
2.840000000000000000e+02,2.137355450236691823e+01
2.850000000000000000e+02,2.101355450116383849e+01
2.860000000000000000e+02,2.121022116903597521e+01
2.870000000000000000e+02,2.092685704099528010e+01
2.880000000000000000e+02,2.103355450236966817e+01
2.890000000000000000e+02,1.970688783554379597e+01
2.900000000000000000e+02,2.086355450236967357e+01
2.910000000000000000e+02,2.089846533792652039e+01
2.920000000000000000e+02,2.107355396518447677e+01
2.930000000000000000e+02,2.071688783449716809e+01
2.940000000000000000e+02,2.154688783566118104e+01
2.950000000000000000e+02,2.080022109950173714e+01
2.960000000000000000e+02,2.103013180076137090e+01
2.970000000000000000e+02,2.018688783570300416e+01
2.980000000000000000e+02,2.137355449305405131e+01
2.990000000000000000e+02,2.071686105082685359e+01
3.000000000000000000e+02,1.956688783570222512e+01
3.010000000000000000e+02,2.022355450098135776e+01
3.020000000000000000e+02,2.144685738692619736e+01
3.030000000000000000e+02,2.088022116887749746e+01
3.040000000000000000e+02,2.124688783570300643e+01
3.050000000000000000e+02,2.093355449321284567e+01
3.060000000000000000e+02,2.103355450236967528e+01
3.070000000000000000e+02,2.068510102899384862e+01
3.080000000000000000e+02,2.092022116783049768e+01
3.090000000000000000e+02,2.061355450236966291e+01
3.100000000000000000e+02,2.065355389443886480e+01
3.110000000000000000e+02,2.102355441331042130e+01
3.120000000000000000e+02,2.120355450116382556e+01
3.130000000000000000e+02,2.114688723814002813e+01
3.140000000000000000e+02,2.106355442230845298e+01
3.150000000000000000e+02,2.081352405343407241e+01
3.160000000000000000e+02,2.071355450236966789e+01
3.170000000000000000e+02,2.006323390317437116e+01
3.180000000000000000e+02,1.909355442226273070e+01
3.190000000000000000e+02,2.136022116903633616e+01
3.200000000000000000e+02,2.089688783294984731e+01
3.210000000000000000e+02,2.164688782654618393e+01
3.220000000000000000e+02,1.986176787775790942e+01
3.230000000000000000e+02,2.127022116887478376e+01
3.240000000000000000e+02,2.041355450236690672e+01
3.250000000000000000e+02,1.934512738797505449e+01
3.260000000000000000e+02,1.944688783570294532e+01
3.270000000000000000e+02,1.981846532997553822e+01
3.280000000000000000e+02,2.114022116897323755e+01
3.290000000000000000e+02,1.987021621657479642e+01
3.300000000000000000e+02,2.141022116903591765e+01
3.310000000000000000e+02,1.700354927643719094e+01
3.320000000000000000e+02,2.132022116885349661e+01
3.330000000000000000e+02,1.971021280444316659e+01
3.340000000000000000e+02,2.036022109932203250e+01
3.350000000000000000e+02,2.060022116903633105e+01
3.360000000000000000e+02,2.074022116903633517e+01
3.370000000000000000e+02,1.940355450218682876e+01
3.380000000000000000e+02,2.089846533913230786e+01
3.390000000000000000e+02,2.138688723680405346e+01
3.400000000000000000e+02,2.143355450236966675e+01
3.410000000000000000e+02,2.112846480194357568e+01
3.420000000000000000e+02,2.158688776477972482e+01
3.430000000000000000e+02,2.073346513288623783e+01
3.440000000000000000e+02,2.123179760724859122e+01
3.450000000000000000e+02,1.990354884410382752e+01
3.460000000000000000e+02,2.052658761962815248e+01
3.470000000000000000e+02,2.011618404037710306e+01
3.480000000000000000e+02,2.109275866685320366e+01
3.490000000000000000e+02,1.967814473092750660e+01
3.500000000000000000e+02,2.120331816942975678e+01
3.510000000000000000e+02,1.839483516175373978e+01
3.520000000000000000e+02,2.104316635876458719e+01
3.530000000000000000e+02,1.998589147272113564e+01
3.540000000000000000e+02,1.992471388421523670e+01
3.550000000000000000e+02,2.111837145763209378e+01
3.560000000000000000e+02,2.012302969262564289e+01
3.570000000000000000e+02,2.034019030340528644e+01
3.580000000000000000e+02,2.099147575964668633e+01
3.590000000000000000e+02,1.992463850652706370e+01
3.600000000000000000e+02,1.992018682311758226e+01
3.610000000000000000e+02,1.891682659062601246e+01
3.620000000000000000e+02,2.122665661530412606e+01
3.630000000000000000e+02,1.957022116764761677e+01
3.640000000000000000e+02,2.089019438416018559e+01
3.650000000000000000e+02,2.092156745206639812e+01
3.660000000000000000e+02,2.084688783570300785e+01
3.670000000000000000e+02,2.012022116903316515e+01
3.680000000000000000e+02,2.060022064100796158e+01
3.690000000000000000e+02,1.986688783570300032e+01
3.700000000000000000e+02,2.096019037416981945e+01
3.710000000000000000e+02,2.090688783570300302e+01
3.720000000000000000e+02,2.089355450236961786e+01
3.730000000000000000e+02,2.082022116903634057e+01
3.740000000000000000e+02,2.111688775580057609e+01
3.750000000000000000e+02,2.122022116903634270e+01
3.760000000000000000e+02,2.073355450236930508e+01
3.770000000000000000e+02,2.122022116903634270e+01
3.780000000000000000e+02,2.143355450236967386e+01
3.790000000000000000e+02,1.922022056092783160e+01
3.800000000000000000e+02,2.082022116903633702e+01
3.810000000000000000e+02,2.074688783449716922e+01
3.820000000000000000e+02,2.101688783567892216e+01
3.830000000000000000e+02,2.085022116901225786e+01
3.840000000000000000e+02,2.074688783570300643e+01
3.850000000000000000e+02,2.078022116783050066e+01
